FeatureID,Taxon,Confidence
ASV_3403,Unassigned,0.525852822
ASV_3404,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia,0.999979743
ASV_3405,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,0.81836995
ASV_3406,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Portibacter; s__uncultured_Bacteroidetes,0.998345411
ASV_3407,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__Massilia_aurea,0.789009267
ASV_3408,d__Bacteria; p__Chloroflexi; c__Anaerolineae,0.860702366
ASV_3409,Unassigned,0.588067657
ASV_3410,Unassigned,0.369623639
ASV_3411,Unassigned,0.42758004
ASV_3412,Unassigned,0.576388455
ASV_3413,Unassigned,0.392027726
ASV_3414,Unassigned,0.646548728
ASV_3415,Unassigned,0.554267452
ASV_3416,Unassigned,0.437697594
ASV_3417,d__Bacteria,0.997345022
ASV_3418,d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium,0.995176973
ASV_3419,Unassigned,0.628226789
ASV_3420,d__Bacteria,0.985858229
ASV_3421,Unassigned,0.470127264
ASV_3422,Unassigned,0.354849589
ASV_3423,Unassigned,0.637022102
ASV_3424,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.994298078
ASV_3425,Unassigned,0.418243054
ASV_3426,Unassigned,0.521353889
ASV_3427,Unassigned,0.484702472
ASV_3428,Unassigned,0.427177689
ASV_3429,Unassigned,0.549840341
ASV_3430,Unassigned,0.34915073
ASV_3431,d__Bacteria,0.724439991
ASV_3432,Unassigned,0.468615169
ASV_3433,d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured,0.999021358
ASV_3434,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales,0.727173808
ASV_3435,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_Gemmatimonadetes,0.715104886
ASV_3436,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.970793118
ASV_3437,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__1174-901-12; s__uncultured_Alphaproteobacteria,0.800776675
ASV_3438,d__Bacteria,0.997922815
ASV_3439,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae,0.835155993
ASV_3440,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas; s__Roseomonas_rhizosphaerae,0.815203433
ASV_3441,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_bacterium,0.818463163
ASV_3442,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.998365776
ASV_3443,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__uncultured; s__uncultured_Alphaproteobacteria,0.934241779
ASV_3444,d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__Mycoplasma_collis,0.963370644
ASV_3445,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae,0.999949152
ASV_3446,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade,0.90931318
ASV_3447,Unassigned,0.585001391
ASV_3448,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae,0.819712232
ASV_3449,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_gamma,0.86162837
ASV_3450,d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19; s__uncultured_deep-sea,0.792422232
ASV_3451,d__Bacteria,0.999525915
ASV_3452,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Marinifilum,0.999985404
ASV_3453,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Litoreibacter,0.746113619
ASV_3454,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured,0.730328071
ASV_3455,d__Bacteria,0.987548429
ASV_3456,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Candidatus_Berkiella; s__uncultured_gamma,0.703622721
ASV_3457,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiohalorhabdales; f__Thiohalorhabdaceae; g__uncultured; s__uncultured_gamma,0.789479737
ASV_3458,Unassigned,0.606401374
ASV_3459,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41,0.999961722
ASV_3460,d__Bacteria; p__Hydrogenedentes; c__Hydrogenedentia; o__Hydrogenedentiales; f__Hydrogenedensaceae; g__Hydrogenedensaceae; s__uncultured_bacterium,0.941942253
ASV_3461,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Tunicatimonas; s__bacterium_CNX-520,0.993978857
ASV_3462,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__uncultured; s__metagenome,0.846714809
ASV_3463,d__Bacteria,0.984208988
ASV_3464,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.764725659
ASV_3465,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__uncultured_organism,0.998081514
ASV_3466,d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae,0.825842686
ASV_3467,d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__uncultured; s__uncultured_bacterium,0.994551716
ASV_3468,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__metagenome,0.8772036
ASV_3469,d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42; s__uncultured_Sorangiineae,0.990355275
ASV_3470,d__Bacteria; p__Myxococcota; c__bacteriap25; o__bacteriap25; f__bacteriap25; g__bacteriap25,0.784331957
ASV_3471,d__Bacteria; p__Hydrogenedentes; c__Hydrogenedentia; o__Hydrogenedentiales; f__Hydrogenedensaceae; g__Hydrogenedensaceae; s__uncultured_bacterium,0.862928903
ASV_3472,d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Kaiserbacteria; f__Candidatus_Kaiserbacteria; g__Candidatus_Kaiserbacteria,0.994390861
ASV_3473,Unassigned,0.447120854
ASV_3474,d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__Nannocystis,0.999999584
ASV_3475,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Soehngenia; s__uncultured_Clostridium,0.707700658
ASV_3476,d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales,0.995526709
ASV_3477,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae,0.999989999
ASV_3478,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_massiliosenegalensis,0.730614239
ASV_3479,d__Bacteria; p__Bacteroidota; c__Bacteroidia,0.953200235
ASV_3480,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales,0.727086299
ASV_3481,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fulvivirga,0.784472038
ASV_3482,d__Bacteria; p__Bacteroidota; c__Bacteroidia,0.845247157
ASV_3483,d__Bacteria,0.930378421
ASV_3484,d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta_2; s__Spirochaeta_isovalerica,0.999999999
ASV_3485,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__UBA12409; g__UBA12409; s__uncultured_bacterium,0.792270764
ASV_3486,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales,0.795142299
ASV_3487,d__Bacteria; p__Bacteroidota,0.79445478
ASV_3488,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.943185775
ASV_3489,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae,0.998814583
ASV_3490,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Stappiaceae,0.999997353
ASV_3491,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__uncultured_Cytophagales,0.995710688
ASV_3492,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.865676437
ASV_3493,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__AAP99; s__uncultured_beta,0.965824916
ASV_3494,d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales,0.813958791
ASV_3495,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__uncultured,0.717174167
ASV_3496,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides,0.999875513
ASV_3497,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_Bacteroidetes,0.928501774
ASV_3498,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae,0.936686268
ASV_3499,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__uncultured,0.714797217
ASV_3500,d__Bacteria,0.996569602
ASV_3501,d__Bacteria; p__Planctomycetota,0.817712447
ASV_3502,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium,0.87853018
ASV_3503,d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__Desulfovibrio_sp.,0.903653678
ASV_3504,d__Bacteria,0.955080649
ASV_3505,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fulvivirga,0.769412503
ASV_3506,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__CHAB-XI-27; f__CHAB-XI-27; g__CHAB-XI-27; s__uncultured_gamma,0.999889538
ASV_3507,Unassigned,0.439116092
ASV_3508,Unassigned,0.585094803
ASV_3509,d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured; s__uncultured_bacterium,0.944845979
ASV_3510,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured,0.999999806
ASV_3511,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Anaeromicrobium; s__Marinisporobacter_balticus,0.802203605
ASV_3512,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae; g__Aliidiomarina,0.978552184
ASV_3513,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae,0.999670703
ASV_3514,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.836294538
ASV_3515,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__KF-JG30-B3; g__KF-JG30-B3; s__uncultured_bacterium,0.98995721
ASV_3516,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Oceanicaulis,0.999992231
ASV_3517,Unassigned,0.524134391
ASV_3518,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_bacterium,0.88137594
ASV_3519,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__Legionella_clemsonensis,0.936634263
ASV_3520,Unassigned,0.390589863
ASV_3521,Unassigned,0.661245214
ASV_3522,Unassigned,0.549041896
ASV_3523,Unassigned,0.367201245
ASV_3524,Unassigned,0.496184648
ASV_3525,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__C39; s__uncultured_beta,0.769393106
ASV_3526,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_bacterium,0.962623023
ASV_3527,Unassigned,0.351454164
ASV_3528,Unassigned,0.352211568
ASV_3529,d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadia; f__Geopsychrobacteraceae; g__Pelobacter; s__Pelobacter_massiliensis,0.905785022
ASV_3530,Unassigned,0.37942317
ASV_3531,Unassigned,0.58925016
ASV_3532,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.97435105
ASV_3533,Unassigned,0.406112204
ASV_3534,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.988925334
ASV_3535,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group,0.999993166
ASV_3536,d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__uncultured; s__uncultured_Sphingobacteriales,0.997545796
ASV_3537,d__Bacteria,0.999920681
ASV_3538,d__Eukaryota,1
ASV_3539,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnotalea; s__Lachnotalea_glycerini,0.999999741
ASV_3540,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_bacterium,0.910996412
ASV_3541,Unassigned,0.347944552
ASV_3542,d__Eukaryota,0.853685843
ASV_3543,Unassigned,0.475171248
ASV_3544,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Jenufa_minuta,0.99978655
ASV_3545,Unassigned,0.702671841
ASV_3546,Unassigned,0.374546711
ASV_3547,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae,0.868460219
ASV_3548,Unassigned,0.397269359
ASV_3549,Unassigned,0.549976857
ASV_3550,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_organism,0.802805522
ASV_3551,Unassigned,0.388924459
ASV_3552,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Halobacteriovorax; s__Bacteriovorax_sp.,0.999951296
ASV_3553,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Tenacibaculum_jejuense,0.999785869
ASV_3554,Unassigned,0.397871858
ASV_3555,d__Eukaryota,0.753294474
ASV_3556,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.876632686
ASV_3557,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__NS10_marine_group; s__uncultured_Bacteroidetes,0.708622329
ASV_3558,Unassigned,0.592350105
ASV_3559,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Pontibacillus,0.99999567
ASV_3560,d__Bacteria,0.999999991
ASV_3561,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__MB11C04_marine_group,0.999998128
ASV_3562,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_bacterium,0.771038414
ASV_3563,d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus,0.864789157
ASV_3564,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium,0.998844127
ASV_3565,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Candidatus_Aquiluna; s__uncultured_bacterium,0.799183003
ASV_3566,d__Bacteria,1
ASV_3567,Unassigned,0.429411408
ASV_3568,Unassigned,0.411754601
ASV_3569,Unassigned,0.46120551
ASV_3570,Unassigned,0.622299027
ASV_3571,Unassigned,0.374460042
ASV_3572,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales,0.814445057
ASV_3573,Unassigned,0.336055973
ASV_3574,d__Eukaryota,0.708925325
ASV_3575,Unassigned,0.419056856
ASV_3576,Unassigned,0.401500107
ASV_3577,d__Bacteria,0.939205265
ASV_3578,Unassigned,0.383964621
ASV_3579,d__Eukaryota,0.737688508
ASV_3580,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Noviherbaspirillum; s__Herbaspirillum_sp.,0.893556743
ASV_3581,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Monodopsis_sp.,0.994186356
ASV_3582,d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma,0.78331811
ASV_3583,d__Bacteria; p__Acidobacteriota; c__Holophagae,0.7019559
ASV_3584,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales,0.834016225
ASV_3585,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Flammeovirgaceae; g__uncultured; s__uncultured_Bacteroidetes,0.999994066
ASV_3586,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.999990188
ASV_3587,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Alloiococcus; s__uncultured_bacterium,0.792929309
ASV_3588,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__SC-I-84,0.976952954
ASV_3589,d__Eukaryota,1
ASV_3590,d__Bacteria,0.997992197
ASV_3591,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Chroococcidiopsaceae; g__Aliterella; s__uncultured_bacterium,0.955992728
ASV_3592,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum,0.999999999
ASV_3593,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amaricoccus; s__Amaricoccus_kaplicensis,0.999782267
ASV_3594,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas,0.999996336
ASV_3595,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales,0.999114731
ASV_3596,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__Moraxella_atlantae,0.999995266
ASV_3597,d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae; g__Desulforhopalus,0.984932378
ASV_3598,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Agathobacter,0.999993707
ASV_3599,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__Ruminococcus_bicirculans,0.996178532
ASV_3600,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.805930648
ASV_3601,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Solimonadaceae; g__Panacagrimonas; s__uncultured_bacterium,0.984902616
ASV_3602,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.870723039
ASV_3603,d__Bacteria; p__Firmicutes,0.723804686
ASV_3604,Unassigned,0.379511272
ASV_3605,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Lentimonas; s__uncultured_bacterium,0.95686686
ASV_3606,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_aviarius,0.802422455
ASV_3607,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group,0.930650011
ASV_3608,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__uncultured_bacterium,0.903384846
ASV_3609,Unassigned,0.500324565
ASV_3610,Unassigned,0.471306846
ASV_3611,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium,0.999899993
ASV_3612,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II; s__uncultured_bacterium,0.826176791
ASV_3613,d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__Oligoflexales; g__Oligoflexus; s__uncultured_bacterium,0.999793748
ASV_3614,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae,0.999999997
ASV_3615,Unassigned,0.422872654
ASV_3616,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group,0.986911041
ASV_3617,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__uncultured; g__uncultured; s__uncultured_marine,0.919203035
ASV_3618,Unassigned,0.412195733
ASV_3619,Unassigned,0.3841987
ASV_3620,Unassigned,0.381122942
ASV_3621,Unassigned,0.366982037
ASV_3622,Unassigned,0.421979334
ASV_3623,Unassigned,0.374834234
ASV_3624,d__Bacteria,0.70291699
ASV_3625,Unassigned,0.534574802
ASV_3626,Unassigned,0.509851985
ASV_3627,Unassigned,0.358567284
ASV_3628,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__uncultured,0.857668079
ASV_3629,Unassigned,0.409542735
ASV_3630,Unassigned,0.331067658
ASV_3631,d__Eukaryota,0.881854777
ASV_3632,Unassigned,0.42188416
ASV_3633,Unassigned,0.36955848
ASV_3634,Unassigned,0.393863861
ASV_3635,Unassigned,0.455000785
